,id,name,location.city,location.lat,location.lng,category.id,category.name
210,50055bbee4b0f0192af520ed,Telefonica Fitness Studio,München,48.17603193727822,11.537085996672626,4bf58dd8d48988d176941735,Gym
211,5009250ae4b034274e5801e6,Balance - Wellness for Women,München,48.151360900929895,11.547060566258267,4bf58dd8d48988d175941735,Gym / Fitness Center
212,500a8485e4b03c6eb31ba016,Sportclub München,München,48.11580106896055,11.565197852242187,4bf58dd8d48988d176941735,Gym
213,500f19e1e4b03fb3d3a07a33,Marriott Residence Inn Fitness Center,München,48.130904,11.607539,4bf58dd8d48988d176941735,Gym
214,5031109ce4b0a9acffc5ba54,Miha Bodytec Trainings Center,München,48.120856,11.547843,4bf58dd8d48988d175941735,Gym / Fitness Center
215,503e751ae4b0352c86c8a44a,Eurostars Grand Central Gym,München,48.143656,11.547806,4bf58dd8d48988d176941735,Gym
216,50509928e4b0ba92c2b9ecea,Hilton Munich City Fitness Center,München,48.12989468313561,11.592798084393475,4bf58dd8d48988d175941735,Gym / Fitness Center
217,5052384ee4b029587ee39657,Sporthalle Forellenstraße,München,48.12267277606311,11.658242666143346,4bf58dd8d48988d176941735,Gym
218,506c1603e4b089b1c807e307,UniBw Sporthalle 160,Neubiberg,48.07906206364187,11.635514501511777,4bf58dd8d48988d176941735,Gym
219,50783036e4b074740436965e,Bodystreet Großhadern,München,48.115744819201964,11.477311757615873,4bf58dd8d48988d176941735,Gym
220,507939d4f136f1019d26c99f,Circle Private Health Club,München,48.184228376908514,11.586982856693862,4bf58dd8d48988d176941735,Gym
221,50854955e4b08785ea7f7906,Sport Scheck - Studio 1,München,48.180937747577346,11.629916968786729,4bf58dd8d48988d176941735,Gym
222,50867b1ae412500c103725b4,R1 Sportsclub,München,48.17195288084161,11.585555076599121,4bf58dd8d48988d176941735,Gym
223,50a79656e4b006e1c1980f9d,Ray Sono Gym,München,48.12627574088134,11.556570597605514,4bf58dd8d48988d175941735,Gym / Fitness Center
224,50a8f8c0e4b0d042f917f510,ELEMENTS,München,48.14337431016967,11.53650361291359,4bf58dd8d48988d176941735,Gym
225,50b0819ce4b01d0e2b704077,Sporthalle Dachauer Str.,München,48.152727045238755,11.555839202050178,4bf58dd8d48988d176941735,Gym
226,50b89207e4b0ecc0ae63518a,Reebok Studio,München,48.12926453633923,11.572671034357471,4bf58dd8d48988d175941735,Gym / Fitness Center
227,50bcd74fe4b0585884c728bf,Park Health,München,48.182553539981754,11.593677953500094,4bf58dd8d48988d175941735,Gym / Fitness Center
228,50bd0bf7183f7a14e1fa11dc,Franz-Josef Meier physik. Therapie,München,48.07777788154732,11.550257205963133,4bf58dd8d48988d176941735,Gym
229,50be3b4ee4b0f84e573534d4,Fagana Mehrzweckhalle,München,48.208012287434215,11.531422734260559,4bf58dd8d48988d176941735,Gym
230,50d4abd9e4b031a8408eef1e,TÜV SÜD Sportgemeinschaft e.V.,München,48.13273546740208,11.522115927883318,4bf58dd8d48988d176941735,Gym
231,50e9b63ae4b097a7bfe7cf9a,Gym Eurostars Book Hotel,München,48.136567851008444,11.558630185854517,4bf58dd8d48988d175941735,Gym / Fitness Center
232,50eb42d4e4b0a168c20a41b4,Freizeitsport,München,48.14883399317828,11.55244199908497,4bf58dd8d48988d176941735,Gym
233,50f59db4e4b0720a5eee809f,AC Bajuwaren,München,48.12429672970902,11.665979114589302,4bf58dd8d48988d176941735,Gym
234,5102b096e4b0f3a5840c97da,GHotel Gym,München,48.153646,11.534742,4bf58dd8d48988d176941735,Gym
235,5102bef6e4b02d11c7c544a4,"Leo's Boxgym, Fitness & Sauna - Höhle Des Löwen",München,48.14323770776241,11.423505923033328,4bf58dd8d48988d176941735,Gym
236,51043804e4b04ee8a6f4a64c,Training Studio,,48.110397,11.715381,4bf58dd8d48988d176941735,Gym
237,510687cfe4b0cc5c86d41d57,Servus! Der Bayrische Fitness-Club,München,48.135394068331244,11.5185769724678,4bf58dd8d48988d176941735,Gym
238,510828b7e4b050e336d7ecbd,Life Fitness,München,48.11038262506665,11.715803063642962,4bf58dd8d48988d176941735,Gym
239,51095906e4b099e8a204cc33,Sporthalle Grundschule Bad-Soden-Straße,München,48.186657,11.581707,4bf58dd8d48988d176941735,Gym
240,51095a22e4b003eb5154cc1d,Stylight Gym,München,48.15039036308304,11.547425611031926,4bf58dd8d48988d176941735,Gym
241,511751cfe4b07fc30b830291,Sporthalle,München,48.10870428859022,11.60784627868887,4bf58dd8d48988d176941735,Gym
242,511a9d7f29a6642fbb0be03e,"Royal Private Coach (Personal Training, Yoga und Firmen Fitness)",München,48.14983906585616,11.61327838897705,4bf58dd8d48988d176941735,Gym
243,5136e653e4b0f538583c8ecf,Fitness Center By Precor,München,48.15250421530192,11.598308628436339,4bf58dd8d48988d175941735,Gym / Fitness Center
244,513e1b16e4b0e8ef93134263,Freizeitsport,München,48.145101,11.563064,4bf58dd8d48988d176941735,Gym
245,5146fd99e4b0910b6d25ae5e,Folterkammer,München,48.10326385498047,11.537379264831543,4bf58dd8d48988d175941735,Gym / Fitness Center
246,515600f245b09b48ecc544e5,CrossFit eo,München,48.140814371456734,11.62784409553123,4bf58dd8d48988d176941735,Gym
247,5175757c498e2324b47fce24,Wirecard Gym & Fitness Studio,Aschheim,48.14600260108689,11.686582936502909,4bf58dd8d48988d175941735,Gym / Fitness Center
248,517b8eb0e4b01b120d0e6488,Ballettschule Kaleidoskop,München,48.13523455449021,11.56112053013707,4bf58dd8d48988d176941735,Gym
249,517e4820e4b04f0bfbef371b,Mrs Sporty,München,48.125783,11.579373,4bf58dd8d48988d176941735,Gym
250,5182ce9f498e3f158f8a35b3,Baumhaus Workout,München,48.149375915527344,11.612842559814453,4bf58dd8d48988d176941735,Gym
251,5184d9aa498e31ce0c1e9b17,Bodystreet,München,48.11546077640328,11.477015430317065,4bf58dd8d48988d175941735,Gym / Fitness Center
252,519a1cd7498e63c609a3d15f,Ambiance Sports,München,48.15018482305785,11.464008022908484,4bf58dd8d48988d175941735,Gym / Fitness Center
253,519c5609498efbf01f8a5ac8,Sheraton Fitness,München,48.150554552434656,11.61842145798521,4bf58dd8d48988d176941735,Gym
254,51ad7e40498edf8d9d6168fe,Abs Special Class Bauch Spezial @FitnessFirst,München,48.1375,11.5573,4bf58dd8d48988d175941735,Gym / Fitness Center
255,51b56d24498e2b54bd13efed,A Gym With A View,München,48.1375,11.5573,4bf58dd8d48988d175941735,Gym / Fitness Center
256,51cab152498ee4cc403ba2b7,Flexi-Sports GmbH,München,48.161538588208046,11.587640126987012,4bf58dd8d48988d176941735,Gym
257,51d1b012498e39697a6830fc,Jansen&Harde,München,48.12867027493522,11.562173207570986,4bf58dd8d48988d176941735,Gym
258,51d9161e498ea3dab5755b69,Fitness Lounge - Maritim,München,48.13829,11.558418,4bf58dd8d48988d176941735,Gym
259,51da6486498ee58cfb9afa92,Besser Bewegen Physiotherapie,München,48.15762578167075,11.561504817671869,4bf58dd8d48988d175941735,Gym / Fitness Center
260,51e443a1498e61b6581c0b4e,Kraftwerk München,München,48.10473849939359,11.53803174147961,4bf58dd8d48988d175941735,Gym / Fitness Center
261,51e7d1aa498e08de44d84541,Traine Box,München,48.13070559678085,11.560566515955344,4bf58dd8d48988d175941735,Gym / Fitness Center
262,51e8225d498e59fb705a997b,Turnhalle (Pestalozzi-Gymnasium),München,48.12768850790883,11.583933608566825,4bf58dd8d48988d176941735,Gym
263,51eeb76d498e9f1ddc3857fd,Kaindl Athletic System (K.A.S.),München,48.128180439266046,11.513716717236397,4bf58dd8d48988d176941735,Gym
264,5201ae93498eee47e4571e2a,Fitness@Louis Hotel,München,48.136266,11.575503,4bf58dd8d48988d176941735,Gym
265,521bd67a11d25077e934a0ba,M Fitnesscenter Olympia-Schwimmhalle,München,48.174047984037436,11.551352558372994,4bf58dd8d48988d175941735,Gym / Fitness Center
266,5258ef8a11d25c88dd4a9785,Fleming's Gym München-Schwabing,München,48.16194776543626,11.585554365654462,4bf58dd8d48988d176941735,Gym
267,526cecbd498e6099fbf7d16b,Le Studio,Puchheim,48.17003818669654,11.363894013546515,4bf58dd8d48988d175941735,Gym / Fitness Center
268,5279163c498ecc6c4122cca3,FeringaFit,Unterföhring,48.17839223015415,11.635435456950079,4bf58dd8d48988d175941735,Gym / Fitness Center
269,527f6ba411d2b57de56f5c39,ELEMENTS,München,48.092355858538156,11.530494689941406,4bf58dd8d48988d176941735,Gym
270,528e22ce498e215490471234,25MINUTES Smarthouse München,München,48.12055589522325,11.60281156735679,4bf58dd8d48988d176941735,Gym
271,52b6eddd498ee38729b4a74d,Sportstudio Herrsching,Herrsching am Ammersee,48.19557571411133,11.375828742980957,4bf58dd8d48988d176941735,Gym
272,52d91f2611d29cb29333ac23,Bodystreet,München,48.13375872954259,11.542780104255556,4bf58dd8d48988d175941735,Gym / Fitness Center
273,52dfdf1f11d25252e1857da5,moments,München,48.1356814843833,11.518715803893176,4bf58dd8d48988d176941735,Gym
274,52e2b9a611d265d5aad85d8f,Zumba® Fitness,München,48.102221,11.530832,4bf58dd8d48988d176941735,Gym
275,52e4169311d255758b33e8fe,ELEMENTS,München,48.11707047097351,11.60183846012405,4bf58dd8d48988d175941735,Gym / Fitness Center
276,52e69346498e2806ad997e70,body street,München,48.099904010576616,11.53148910764771,4bf58dd8d48988d176941735,Gym
277,52ee4b85498e372b9994215d,body + soul Center Mitte,München,48.137954723504315,11.565720582356143,4bf58dd8d48988d175941735,Gym / Fitness Center
278,5304d74911d20ce3bdee1e65,iqvital,München,48.130069732666016,11.654643058776855,4bf58dd8d48988d176941735,Gym
279,532969a3498ec53e270a8ba4,therapie 54,München,48.144525,11.591934,4bf58dd8d48988d175941735,Gym / Fitness Center
280,5342b51d498e08f8686774ec,"Fitnessraum in ""Mercure"" hotel",München,48.0924005429677,11.644898467471254,4bf58dd8d48988d176941735,Gym
281,5350e7e8498e08713a391d0a,Fit-Star,München,48.10730522472092,11.599192728836101,4bf58dd8d48988d175941735,Gym / Fitness Center
282,5367df6f11d27869ed1ac48f,body + soul Center München Nord,München,48.1783696590703,11.537157440229057,4bf58dd8d48988d175941735,Gym / Fitness Center
283,537b7239498e3abab360630a,Clever Fit Mitte,München,48.14426438809337,11.558020301686614,4bf58dd8d48988d175941735,Gym / Fitness Center
284,539b00c0498e1b0751d6e157,Amplitrain,München,48.14435810257354,11.560588994447743,4bf58dd8d48988d175941735,Gym / Fitness Center
285,53ab0cdb498ea2d3a5eae63a,25 MINUTES München,München,48.1204305,11.60299408,4bf58dd8d48988d175941735,Gym / Fitness Center
286,53ada6c2498e3f6a672b6cab,McFIT,München,48.19309774714052,11.592543564574953,4bf58dd8d48988d175941735,Gym / Fitness Center
287,53b2c210498e48dc4438b5da,Physiolone,München,48.124659,11.664461,52f2ab2ebcbc57f1066b8b48,Gymnastics Gym
288,53e89b10498e1e8b6fca5c0b,Reitsport Schnauder,München,48.136653,11.613226,4bf58dd8d48988d176941735,Gym
289,53ebc5ed498ebe3ddebd5cdc,Sporthalle Elly-Heuss Realschule,München,48.112477,11.597248,4bf58dd8d48988d176941735,Gym
290,53faed87498e33ee64477056,clever fit München Aubing,München,48.15504277489067,11.414510155157116,4bf58dd8d48988d175941735,Gym / Fitness Center
291,54180bd7498e21780ce55fce,L22 Sports Concept,München,48.13384958288062,11.580840809864842,4bf58dd8d48988d175941735,Gym / Fitness Center
292,546319f3498e1f6beeb72956,Freeletics @Medienbrücke,München,48.12271695522022,11.606395840644836,4bf58dd8d48988d176941735,Gym
293,546e55ef498e4b052452e9f4,FitX,München,48.204958898393215,11.587363781789776,4bf58dd8d48988d175941735,Gym / Fitness Center
294,547888f2498ec574d6454697,"McFit ""Home of Fitness""",München,48.139721633260606,11.511079024704022,4bf58dd8d48988d175941735,Gym / Fitness Center
295,548fffd9498e13e7e9cc8daa,KRABA - Kraft- und Bewegungsakademie,München,48.09553899193414,11.52364214892594,4bf58dd8d48988d176941735,Gym
296,54941524498e427c84e7634e,Fit Team,München,48.135291710830884,11.556007862091064,4bf58dd8d48988d175941735,Gym / Fitness Center
297,54ae9e0a498e567709cbbace,bevit,München,48.161356,11.575076,4bf58dd8d48988d175941735,Gym / Fitness Center
298,54c7c53e498e1491aa8dd707,Südpark Kraftparcours,München,48.10390090942383,11.513840675354004,4bf58dd8d48988d175941735,Gym / Fitness Center
299,54d615e8498e254c1e81cd19,Body Street Giesing,München,48.114187551328236,11.57664804347727,4bf58dd8d48988d175941735,Gym / Fitness Center
300,54d74aad498e8407044ba508,Fit-Star,München,48.14367314530964,11.498780022015408,52f2ab2ebcbc57f1066b8b48,Gymnastics Gym
301,54eb57d6498e0bd4bf381e3e,EGCH | Turnhalle,München,48.143733,11.547669,4bf58dd8d48988d176941735,Gym
302,54eb7618498ee51935bd2c42,Pumpin' Pimp,München,48.10928726196289,11.598164558410645,4bf58dd8d48988d176941735,Gym
303,5503170e498e95778d915255,Magic Body EMS Training,München,48.136528,11.574939,52f2ab2ebcbc57f1066b8b48,Gymnastics Gym
